xf,lnx,lnq
176.96204211250824,-12.000000000000021,8.8
225.39686174849814,-12.000000000000021,9.3
287.508158552901,-12.000000000000021,9.8
7.622948050791848,-11.800000000000022,0.3
8.329937153398479,-11.800000000000022,0.8
9.234588092987167,-11.800000000000022,1.3
10.392206284569678,-11.800000000000022,1.8
11.873699561555982,-11.800000000000022,2.3
13.769974096090317,-11.800000000000022,2.8
16.197574827243177,-11.800000000000022,3.3
19.305921861460867,-11.800000000000022,3.8
23.28659401876483,-11.800000000000022,4.3
28.385238585498413,-11.800000000000022,4.8
34.916850407642386,-11.800000000000022,5.3
43.285373988400394,-11.800000000000022,5.8
54.00885241699459,-11.800000000000022,6.3
67.75169366196033,-11.800000000000022,6.8
85.36606971330932,-11.800000000000022,7.3
107.94503510722063,-11.800000000000022,7.8
136.89068426494956,-11.800000000000022,8.3
174.0016077120468,-11.800000000000022,8.8
221.58511451484955,-11.800000000000022,9.3
282.60123778199863,-11.800000000000022,9.8
7.588754189357366,-11.600000000000023,0.3
8.28497625701916,-11.600000000000023,0.8
9.17571482401808,-11.600000000000023,1.3
10.31535874588208,-11.600000000000023,1.8
11.773636034379324,-11.600000000000023,2.3
13.639934017130459,-11.600000000000023,2.8
16.028842374769795,-11.600000000000023,3.3
19.087264320753285,-11.600000000000023,3.8
23.00353913402798,-11.600000000000023,4.3
28.01914487316097,-11.600000000000023,4.8
34.44371125658246,-11.600000000000023,5.3
42.6742794735474,-11.600000000000023,5.8
53.22001103440611,-11.600000000000023,6.3
66.7338882817998,-11.600000000000023,6.8
84.05338617674252,-11.600000000000023,7.3
106.25265579586954,-11.600000000000023,7.8
134.70947973292533,-11.600000000000023,8.3
171.19118334647365,-11.600000000000023,8.8
217.96487137062527,-11.600000000000023,9.3
277.93888103988013,-11.600000000000023,9.8
7.557316098814928,-11.400000000000023,0.3
8.24343930276541,-11.400000000000023,0.8
9.121113977166344,-11.400000000000023,1.3
10.243861111452034,-11.400000000000023,1.8
11.68029110058432,-11.400000000000023,2.3
13.518351874327909,-11.400000000000023,2.8
15.870779321097626,-11.400000000000023,3.3
18.882089363588424,-11.400000000000023,3.8
22.737547306962885,-11.400000000000023,4.3
27.674673535235648,-11.400000000000023,4.8
33.998003005310025,-11.400000000000023,5.3
42.09801919115571,-11.400000000000023,5.8
52.47544387675701,-11.400000000000023,6.3
65.77239879988393,-11.400000000000023,6.8
82.81238454596333,-11.400000000000023,7.3
104.65157315272408,-11.400000000000023,7.8
132.6446180992271,-11.400000000000023,8.3
168.52909298207894,-11.400000000000023,8.8
214.5338350420668,-11.400000000000023,9.3
273.5179647207842,-11.400000000000023,9.8
7.528703004280797,-11.200000000000024,0.3
8.20540013536052,-11.200000000000024,0.8
9.070864085316334,-11.200000000000024,1.3
10.177796359549035,-11.200000000000024,1.8
11.593751499437584,-11.200000000000024,2.3
13.40531686058155,-11.200000000000024,2.8
15.723475133858214,-11.200000000000024,3.3
18.69048334466432,-11.200000000000024,3.8
22.48869672857326,-11.200000000000024,4.3
27.351887276314233,-11.200000000000024,4.8
33.579762464764755,-11.200000000000024,5.3
41.55658948603323,-11.200000000000024,5.8
51.775086651794496,-11.200000000000024,6.3
64.86707262157752,-11.200000000000024,6.8
81.64278626162533,-11.200000000000024,7.3
103.14133169734438,-11.200000000000024,7.8
130.69539837568777,-11.200000000000024,8.3
166.01429821201862,-11.200000000000024,8.8
211.29050700165863,-11.200000000000024,9.3
269.3363669046019,-11.200000000000024,9.8
7.503004922513268,-11.000000000000025,0.3
8.170957296387265,-11.000000000000025,0.8
9.025073227258641,-11.000000000000025,1.3
10.117283031309942,-11.000000000000025,1.8
11.514147000113972,-11.000000000000025,2.3
13.300970470688798,-11.000000000000025,2.8
15.587083105660229,-11.000000000000025,3.3
18.512610778750204,-11.000000000000025,3.8
22.25716160252764,-11.000000000000025,4.3
27.05096707145551,-11.000000000000025,4.8
33.18917249696291,-11.000000000000025,5.3
41.05016746529687,-11.000000000000025,5.8
51.11909924583471,-11.000000000000025,6.3
64.01803568981532,-11.000000000000025,6.8
80.54465942724201,-11.000000000000025,7.3
101.72190806838435,-11.000000000000025,7.8
128.86165898301084,-11.000000000000025,8.3
163.64643485178888,-11.000000000000025,8.8
208.2342324757226,-11.000000000000025,9.3
265.39302277487684,-11.000000000000025,9.8
7.480333891799081,-10.800000000000026,0.3
8.14023545658166,-10.800000000000026,0.8
8.983880707734851,-10.800000000000026,1.3
10.062477213526282,-10.800000000000026,1.8
11.44165275419728,-10.800000000000026,2.3
13.205509305366093,-10.800000000000026,2.8
15.461823709785826,-10.800000000000026,3.3
18.348718370900244,-10.800000000000026,3.8
22.043217000776473,-10.800000000000026,4.3
26.77221803276853,-10.800000000000026,4.8
32.82656912100168,-10.800000000000026,5.3
40.57911962532852,-10.800000000000026,5.8
50.50787621890861,-10.800000000000026,6.3
63.22570527705872,-10.800000000000026,6.8
79.51843442742032,-10.800000000000026,7.3
100.39373012258604,-10.800000000000026,7.8
127.1438011400617,-10.800000000000026,8.3
161.4258416207382,-10.800000000000026,8.8
205.3652356588778,-10.800000000000026,9.3
261.6879679034794,-10.800000000000026,9.8
7.460824560642267,-10.600000000000026,0.3
8.113386095908428,-10.600000000000026,0.8
8.947457848587998,-10.600000000000026,1.3
10.013573464482793,-10.600000000000026,1.8
11.37649038464841,-10.600000000000026,2.3
13.119186357706049,-10.600000000000026,2.8
15.347986125733945,-10.600000000000026,3.3
18.19913683152149,-10.600000000000026,3.8
21.847241029376413,-10.600000000000026,4.3
26.5160720003953,-10.600000000000026,4.8
32.49244461967058,-10.600000000000026,5.3
40.144005584086244,-10.600000000000026,5.8
49.942051296750634,-10.600000000000026,6.3
62.49079540009493,-10.600000000000026,6.8
78.56491046415441,-10.600000000000026,7.3
99.1576848345937,-10.600000000000026,7.8
125.54279842205602,-10.600000000000026,8.3
159.35357171785418,-10.600000000000026,8.8
202.6846337450617,-10.600000000000026,9.3
258.22235526996855,-10.600000000000026,9.8
7.444633611004571,-10.400000000000027,0.3
8.090586816012353,-10.400000000000027,0.8
8.916007163341582,-10.400000000000027,1.3
9.970803817054556,-10.400000000000027,1.8
11.318926775578785,-10.400000000000027,2.3
13.042309537412084,-10.400000000000027,2.8
15.245926432633917,-10.400000000000027,3.3
18.064278657221948,-10.400000000000027,3.8
21.669712094281508,-10.400000000000027,4.3
26.28308416459575,-10.400000000000027,4.8
32.187443356182776,-10.400000000000027,5.3
39.74557288918549,-10.400000000000027,5.8
49.42249091433686,-10.400000000000027,6.3
61.81430877668231,-10.400000000000027,6.8
77.68524552021414,-10.400000000000027,7.3
98.0151057544584,-10.400000000000027,7.8
124.06018106508442,-10.400000000000027,8.3
157.43137315597136,-10.400000000000027,8.8
200.1944122584578,-10.400000000000027,9.3
254.9984242830513,-10.400000000000027,9.8
7.431937237117824,-10.200000000000028,0.3
8.072038370628892,-10.200000000000028,0.8
8.889758833980013,-10.200000000000028,1.3
9.93443357262812,-10.200000000000028,1.8
11.26926902401016,-10.200000000000028,2.3
12.975235583476103,-10.200000000000028,2.8
15.156060238891106,-10.200000000000028,3.3
17.944629174683875,-10.200000000000028,3.8
21.5111979831909,-10.200000000000028,4.3
26.0739197173531,-10.200000000000028,4.8
31.91234541221471,-10.200000000000028,5.3
39.38473691489118,-10.200000000000028,5.8
48.9502694636968,-10.200000000000028,6.3
61.19750628953086,-10.200000000000028,6.8
76.88091862044429,-10.200000000000028,7.3
96.96772629063148,-10.200000000000028,7.8
122.69797804703853,-10.200000000000028,8.3
155.66161685366876,-10.200000000000028,8.8
197.8973356612247,-10.200000000000028,9.3
252.01938951807395,-10.200000000000028,9.8
7.422925563414667,-10.000000000000028,0.3
8.057958103396505,-10.000000000000028,0.8
8.868962940306847,-10.000000000000028,1.3
9.904752042129044,-10.000000000000028,1.8
11.227853348199528,-10.000000000000028,2.3
12.918356714866022,-10.000000000000028,2.8
15.078846549739835,-10.000000000000028,3.3
17.840726974069437,-10.000000000000028,3.8
21.372332057096855,-10.000000000000028,4.3
25.88932479864325,-10.000000000000028,4.8
31.66803104090971,-10.000000000000028,5.3
39.06253726807443,-10.000000000000028,5.8
48.52661571646237,-10.000000000000028,6.3
60.64184101014864,-10.000000000000028,6.8
76.15364844170143,-10.000000000000028,7.3
96.0175791388983,-10.000000000000028,7.8
121.45859262555834,-10.000000000000028,8.3
154.04714238918274,-10.000000000000028,8.8
195.79675594512761,-10.000000000000028,9.3
249.28920290268033,-10.000000000000028,9.8
7.417792467459309,-9.80000000000003,0.3
8.048567992241018,-9.80000000000003,0.8
8.853875312559628,-9.80000000000003,1.3
9.882055700732941,-9.80000000000003,1.8
11.195024922106136,-9.80000000000003,2.3
12.872076377332311,-9.80000000000003,2.8
15.014758477985609,-9.80000000000003,3.3
17.75312840953319,-9.80000000000003,3.8
21.253770084724817,-9.80000000000003,4.3
25.730073857369764,-9.80000000000003,4.8
31.455416307790784,-9.80000000000003,5.3
38.780058913917976,-9.80000000000003,5.8
48.152815953171746,-9.80000000000003,6.3
60.14883899230617,-9.80000000000003,6.8
75.50524635668384,-9.80000000000003,7.3
95.1668148171092,-9.80000000000003,7.8
120.34457791774831,-9.80000000000003,8.3
152.59098006450742,-9.80000000000003,8.8
193.89626796635966,-9.80000000000003,9.3
246.8121257784895,-9.80000000000003,9.8
7.416718811606888,-9.60000000000003,0.3
8.044074957007718,-9.60000000000003,0.8
8.844734236514617,-9.60000000000003,1.3
9.866620459665661,-9.60000000000003,1.8
11.171104692698343,-9.60000000000003,2.3
12.8367693473765,-9.60000000000003,2.8
14.964235079387391,-9.60000000000003,3.3
17.682349241144806,-9.60000000000003,3.8
21.156119305083212,-9.60000000000003,4.3
25.59688317332515,-9.60000000000003,4.8
31.275347392660773,-9.60000000000003,5.3
38.538302681034914,-9.60000000000003,5.8
47.830054973376846,-9.60000000000003,6.3
59.71990368623946,-9.60000000000003,6.8
74.93737539599782,-9.60000000000003,7.3
94.41740412091426,-9.60000000000003,7.8
119.35826904163937,-9.60000000000003,8.3
151.29589547268725,-9.60000000000003,8.8
192.19914484929336,-9.60000000000003,9.3
244.59202811909645,-9.60000000000003,9.8
7.419846680996104,-9.40000000000003,0.3
8.044640610291658,-9.40000000000003,0.8
8.841724676635188,-9.40000000000003,1.3
9.858659087850523,-9.40000000000003,1.8
11.156338434592314,-9.40000000000003,2.3
12.812720490362306,-9.40000000000003,2.8
14.927607430795378,-9.40000000000003,3.3
17.628775083628422,-9.40000000000003,3.8
21.079829591531865,-9.40000000000003,4.3
25.49027820066972,-9.40000000000003,4.8
31.12843847727048,-9.40000000000003,5.3
38.337986685070966,-9.40000000000003,5.8
47.55917233098018,-9.40000000000003,6.3
59.35601611574409,-9.40000000000003,6.8
74.4511808121632,-9.40000000000003,7.3
93.77068215849276,-9.40000000000003,7.8
118.50121949482543,-9.40000000000003,8.3
150.16369181616648,-9.40000000000003,8.8
190.7074732224735,-9.40000000000003,9.3
242.63131535854504,-9.40000000000003,9.8
7.427242085718646,-9.200000000000031,0.3
8.0503374673597,-9.200000000000031,0.8
8.844926488837082,-9.200000000000031,1.3
9.858259585369087,-9.200000000000031,1.8
11.150823020450431,-9.200000000000031,2.3
12.800036137986714,-9.200000000000031,2.8
14.904991668821415,-9.200000000000031,3.3
17.59253184248305,-9.200000000000031,3.8
21.025036001696034,-9.200000000000031,4.3
25.410401675614143,-9.200000000000031,4.8
31.014837266598132,-9.200000000000031,5.3
38.179259135983,-9.200000000000031,5.8
47.340309821356286,-9.200000000000031,6.3
59.05730133984092,-9.200000000000031,6.8
74.04675593312363,-9.200000000000031,7.3
93.22668915930473,-9.200000000000031,7.8
117.77338640209885,-9.200000000000031,8.3
149.19420145760316,-9.200000000000031,8.8
189.4209033830521,-9.200000000000031,9.3
240.92937749420668,-9.200000000000031,9.8
7.438844081033731,-9.000000000000032,0.3
8.061089213313462,-9.000000000000032,0.8
8.854243782904064,-9.000000000000032,1.3
9.865301129811861,-9.000000000000032,1.8
11.154405865360474,-9.000000000000032,2.3
12.798523227811511,-9.000000000000032,2.8
14.896143127692676,-9.000000000000032,3.3
17.573309038849107,-9.000000000000032,3.8
20.991344088329946,-9.000000000000032,4.3
25.356751978646027,-9.000000000000032,4.8
30.933905304047972,-9.000000000000032,5.3
38.06130680565651,-9.000000000000032,5.8
47.17243092429664,-9.000000000000032,6.3
58.822437472217985,-9.000000000000032,6.8
73.72241407773049,-9.000000000000032,7.3
92.78327199373864,-9.000000000000032,7.8
117.17202006668926,-9.000000000000032,8.3
148.3839115530405,-9.000000000000032,8.8
188.33494605116255,-9.000000000000032,9.3
239.48047567969328,-9.000000000000032,9.8
7.454399942008262,-8.800000000000033,0.3
8.076594600648319,-8.800000000000033,0.8
8.869314929837122,-8.800000000000033,1.3
9.879346995004271,-8.800000000000033,1.8
11.166556826858253,-8.800000000000033,2.3
12.807535341556076,-8.800000000000033,2.8
14.90027053451194,-8.800000000000033,3.3
17.570134761402702,-8.800000000000033,3.8
20.977556438094755,-8.800000000000033,4.3
25.327849883211993,-8.800000000000033,4.8
30.88381079826132,-8.800000000000033,5.3
37.98185636090796,-8.800000000000033,5.8
47.05270877267605,-8.800000000000033,6.3
58.64790304060692,-8.800000000000033,6.8
73.47376133738277,-8.800000000000033,7.3
92.43493999250853,-8.800000000000033,7.8
116.69024990226909,-8.800000000000033,8.3
147.7242139626086,-8.800000000000033,8.8
187.43880356442116,-8.800000000000033,9.3
238.27105123373354,-8.800000000000033,9.8
7.473389556406825,-8.600000000000033,0.3
8.096238691029253,-8.600000000000033,0.8
8.889407605348142,-8.600000000000033,1.3
9.8995196666188,-8.600000000000033,1.8
11.186218809960195,-8.600000000000033,2.3
12.825793152402913,-8.600000000000033,2.8
14.915819324535915,-8.600000000000033,3.3
17.58111322083913,-8.600000000000033,3.8
20.981353773525043,-8.600000000000033,4.3
25.32084994008897,-8.600000000000033,4.8
30.86105381311662,-8.600000000000033,5.3
37.93659287166575,-8.600000000000033,5.8
46.97581247999209,-8.600000000000033,6.3
58.527099369356904,-8.600000000000033,6.8
73.29261541120302,-8.600000000000033,7.3
92.17153082089507,-8.600000000000033,7.8
116.31543564507321,-8.600000000000033,8.3
147.1993647016122,-8.600000000000033,8.8
186.7128411639225,-8.600000000000033,9.3
237.27658814054706,-8.600000000000033,9.8
7.494948061012861,-8.400000000000034,0.3
8.1190020354185,-8.400000000000034,0.8
8.913311395999605,-8.400000000000034,1.3
9.924373058304155,-8.400000000000034,1.8
11.211654904416282,-8.400000000000034,2.3
12.851200705427646,-8.400000000000034,2.8
14.940249928978384,-8.400000000000034,3.3
17.603156216507927,-8.400000000000034,3.8
20.998968659291165,-8.400000000000034,4.3
25.331142851212704,-8.400000000000034,4.8
30.859980451120297,-8.400000000000034,5.3
37.9185648425528,-8.400000000000034,5.8
46.933176931594865,-8.400000000000034,6.3
58.449452631517445,-8.400000000000034,6.8
73.16589940102934,-8.400000000000034,7.3
91.97684546103551,-8.400000000000034,7.8
116.02748039653282,-8.400000000000034,8.3
146.78439616340847,-8.400000000000034,8.8
186.1259997665912,-8.400000000000034,9.3
236.45840296569116,-8.400000000000034,9.8
7.517803680749001,-8.200000000000035,0.3
8.143387700180197,-8.200000000000035,0.8
8.939251506772615,-8.200000000000035,1.3
9.951789834036862,-8.200000000000035,1.8
11.24032555366267,-8.200000000000035,2.3
12.88069778966645,-8.200000000000035,2.8
14.969859615370556,-8.200000000000035,3.3
17.631767349741022,-8.200000000000035,3.8
21.024923296743758,-8.200000000000035,4.3
25.35203593752339,-8.200000000000035,4.8
30.87239244551821,-8.200000000000035,5.3
37.917706082045605,-8.200000000000035,5.8
46.91241596252373,-8.200000000000035,6.3
58.399692214438254,-8.200000000000035,6.8
73.07475279799657,-8.200000000000035,7.3
91.82755118421544,-8.200000000000035,7.8
115.7974748407514,-8.200000000000035,8.3
146.44343917846334,-8.200000000000035,8.8
185.6337165855196,-8.200000000000035,9.3
235.7610648413855,-8.200000000000035,9.8
7.540255895297795,-8.000000000000036,0.3
8.167395631607718,-8.000000000000036,0.8
8.96485844194708,-8.000000000000036,1.3
9.978945326178092,-8.000000000000036,1.8
11.268845383802553,-8.000000000000036,2.3
12.91020804343751,-8.000000000000036,2.8
14.999719850157568,-8.000000000000036,3.3
17.660966145279602,-8.000000000000036,3.8
21.051937307896516,-8.000000000000036,4.3
25.374640743372623,-8.000000000000036,4.8
30.88740981197431,-8.000000000000036,5.3
37.920667465456326,-8.000000000000036,5.8
46.89711584264072,-8.000000000000036,6.3
58.357596720758174,-8.000000000000036,6.8
72.99421851947895,-8.000000000000036,7.3
91.69279529748863,-8.000000000000036,7.8
115.58721980907906,-8.000000000000036,8.3
146.12913203654878,-8.000000000000036,8.8
185.17719264594828,-8.000000000000036,9.3
235.11148648221925,-8.000000000000036,9.8
7.5602233941491574,-7.800000000000035,0.3
8.188578941367453,-7.800000000000035,0.8
8.98723454965627,-7.800000000000035,1.3
10.00238669932006,-7.800000000000035,1.8
11.29307788621928,-7.800000000000035,2.3
12.934752727991041,-7.800000000000035,2.8
15.023813574355461,-7.800000000000035,3.3
17.683454285276184,-7.800000000000035,3.8
21.07112968735117,-7.800000000000035,4.3
25.388119091336712,-7.800000000000035,4.8
30.891771419449825,-7.800000000000035,5.3
37.911184967364676,-7.800000000000035,5.8
46.86728687966923,-7.800000000000035,6.3
58.29854920564502,-7.800000000000035,6.8
72.89392679032133,-7.800000000000035,7.3
91.53504886878456,-7.800000000000035,7.8
115.35026880015617,-7.800000000000035,8.3
145.78391046401194,-7.800000000000035,8.8
184.6849910553873,-7.800000000000035,9.3
234.42090685118146,-7.800000000000035,9.8
7.575386025212486,-7.600000000000035,0.3
8.204210525882504,-7.600000000000035,0.8
9.003151025690787,-7.600000000000035,1.3
10.018267330892812,-7.600000000000035,1.8
11.308415765757902,-7.600000000000035,2.3
12.948787628227583,-7.600000000000035,2.8
15.035441727865905,-7.600000000000035,3.3
17.69110792718184,-7.600000000000035,3.8
21.07261694735438,-7.600000000000035,4.3
25.380411907044618,-7.600000000000035,4.8
30.87072536113693,-7.600000000000035,5.3
37.8711699539253,-7.600000000000035,5.8
46.80070138957985,-7.600000000000035,6.3
58.195182309843034,-7.600000000000035,6.8
72.74012159298607,-7.600000000000035,7.3
91.31260700903633,-7.600000000000035,7.8
115.03501760132491,-7.600000000000035,8.3
145.34383090042277,-7.600000000000035,8.8
184.07777436664233,-7.600000000000035,9.3
233.5907683380769,-7.600000000000035,9.8
7.583425349198842,-7.400000000000035,0.3
8.211565433652032,-7.400000000000035,0.8
9.00938177805434,-7.400000000000035,1.3
10.022744024829183,-7.400000000000035,1.8
11.310256064822337,-7.400000000000035,2.3
12.946774028970697,-7.400000000000035,2.8
15.02791223399393,-7.400000000000035,3.3
17.675812105801487,-7.400000000000035,3.8
21.04652689631162,-7.400000000000035,4.3
25.33947450238766,-7.400000000000035,4.8
30.809538065405206,-7.400000000000035,5.3
37.78255717432608,-7.400000000000035,5.8
46.675161525719915,-7.400000000000035,6.3
58.02016676624276,-7.400000000000035,6.8
72.49909556193043,-7.400000000000035,7.3
90.9838269926509,-7.400000000000035,7.8
114.58994145494027,-7.400000000000035,8.3
144.74505137353302,-7.400000000000035,8.8
183.27633505594048,-7.400000000000035,9.3
232.52267953703887,-7.400000000000035,9.8
7.582335491347863,-7.200000000000035,0.3
8.208285750848065,-7.200000000000035,0.8
9.003134861480001,-7.200000000000035,1.3
10.012490311296114,-7.200000000000035,1.8
11.294614146167348,-7.200000000000035,2.3
12.923916567359623,-7.200000000000035,2.8
14.995430354400707,-7.200000000000035,3.3
17.630539012844007,-7.200000000000035,3.8
20.984308729518283,-7.200000000000035,4.3
25.254872921848985,-7.200000000000035,4.8
30.695444517738103,-7.200000000000035,5.3
37.6296929301132,-7.200000000000035,5.8
46.471430022068034,-7.200000000000035,6.3
57.749815039934454,-7.200000000000035,6.8
72.14162898630528,-7.200000000000035,7.3
90.5126053188925,-7.200000000000035,7.8
113.97036325496455,-7.200000000000035,8.3
143.93220703375496,-7.200000000000035,8.8
182.21197373595675,-7.200000000000035,9.3
231.1312907404565,-7.200000000000035,9.8
7.57074035070033,-7.000000000000035,0.3
8.192752949890808,-7.000000000000035,0.8
8.982492736437218,-7.000000000000035,1.3
9.985220245841354,-7.000000000000035,1.8
11.258750235111187,-7.000000000000035,2.3
12.876916179168452,-7.000000000000035,2.8
14.934007258472516,-7.000000000000035,3.3
17.55044833633407,-7.000000000000035,3.8
20.88006992342926,-7.000000000000035,4.3
25.119412950415075,-7.000000000000035,4.8
30.519638386397943,-7.000000000000035,5.3
37.40177211131588,-7.000000000000035,5.8
46.17622090812458,-7.000000000000035,6.3
57.367758712631314,-7.000000000000035,6.8
71.6475196558096,-7.000000000000035,7.3
89.87396686504277,-7.000000000000035,7.8
113.1453602654654,-7.000000000000035,8.3
142.86695711490282,-7.000000000000035,8.8
180.8370897943885,-7.000000000000035,9.3
229.35743298556272,-7.000000000000035,9.8
7.54813317787727,-6.8000000000000345,0.3
8.164369111042303,-6.8000000000000345,0.8
8.946744779753882,-6.8000000000000345,1.3
9.940084013110678,-6.8000000000000345,1.8
11.201642618968975,-6.8000000000000345,2.3
12.804538763408633,-6.8000000000000345,2.8
14.842146219939272,-6.8000000000000345,3.3
17.433718288220543,-6.8000000000000345,3.8
20.731585916570857,-6.8000000000000345,4.3
24.930370406647665,-6.8000000000000345,4.8
30.278775040440507,-6.8000000000000345,5.3
37.09467873090509,-6.8000000000000345,5.8
45.784458191995974,-6.8000000000000345,6.3
56.86772574957343,-6.8000000000000345,6.8
71.00900391769368,-6.8000000000000345,7.3
89.0582859432175,-6.8000000000000345,7.8
112.10298021261642,-6.8000000000000345,8.3
141.53443974468829,-6.8000000000000345,8.8
179.13317959349263,-6.8000000000000345,9.3
227.17804080878324,-6.8000000000000345,9.8
7.514965991259222,-6.600000000000034,0.3
8.123661878047436,-6.600000000000034,0.8
8.896511378440815,-6.600000000000034,1.3
9.877815562933712,-6.600000000000034,1.8
11.12416423614709,-6.600000000000034,2.3
12.707827391113778,-6.600000000000034,2.8
14.721098677753563,-6.600000000000034,3.3
17.281855701404503,-6.600000000000034,3.8
20.54067685999897,-6.600000000000034,4.3
24.689950198729797,-6.600000000000034,4.8
29.975532350752104,-6.600000000000034,5.3
36.71167263904867,-6.600000000000034,5.8
45.30011856408588,-6.600000000000034,6.3
56.254576654467066,-6.600000000000034,6.8
70.23203298295789,-6.600000000000034,7.3
88.07286102002848,-6.600000000000034,7.8
110.85218715897993,-6.600000000000034,8.3
139.94567985618613,-6.600000000000034,8.8
177.11382004353987,-6.600000000000034,9.3
224.60985363039669,-6.600000000000034,9.8
7.472560073225692,-6.400000000000034,0.3
8.072179390036347,-6.400000000000034,0.8
8.833619691470169,-6.400000000000034,1.3
9.80058478882855,-6.400000000000034,1.8
11.02890584897819,-6.400000000000034,2.3
12.589889790866158,-6.400000000000034,2.8
14.574607782699568,-6.400000000000034,3.3
17.099385428715777,-6.400000000000034,3.8
20.31283021969798,-6.400000000000034,4.3
24.404826437471787,-6.400000000000034,4.8
29.618048822054174,-6.400000000000034,5.3
36.2627014388546,-6.400000000000034,5.8
44.73538693428707,-6.400000000000034,6.3
55.543266055794504,-6.400000000000034,6.8
69.3349937198604,-6.400000000000034,7.3
86.9403362728711,-6.400000000000034,7.8
109.42091084744871,-6.400000000000034,8.3
138.13517513644743,-6.400000000000034,8.8
174.82167714554538,-6.400000000000034,9.3
221.70570424685565,-6.400000000000034,9.8
7.4228663046546375,-6.200000000000034,0.3
8.012208947294235,-6.200000000000034,0.8
8.760770994525192,-6.200000000000034,1.3
9.711601738578285,-6.200000000000034,1.8
10.919702605836292,-6.200000000000034,2.3
12.455329378016373,-6.200000000000034,2.8
14.408221807634401,-6.200000000000034,3.3
16.89301881050263,-6.200000000000034,3.8
20.05619044749028,-6.200000000000034,4.3
24.084911310961587,-6.200000000000034,4.8
29.21841950622295,-6.200000000000034,5.3
35.7625585797183,-6.200000000000034,5.8
44.10839598696531,-6.200000000000034,6.3
54.75606317754485,-6.200000000000034,6.8
68.34528469197951,-6.200000000000034,7.3
85.69447680309777,-6.200000000000034,7.8
107.8508258198179,-6.200000000000034,8.3
136.15443506625715,-6.200000000000034,8.8
172.3204998953008,-6.200000000000034,9.3
218.54458593721947,-6.200000000000034,9.8
7.368147867647947,-6.000000000000034,0.3
7.9464045496893165,-6.000000000000034,0.8
8.681100275902526,-6.000000000000034,1.3
9.614592628784184,-6.000000000000034,1.8
10.801007259710033,-6.000000000000034,2.3
12.3094920012072,-6.000000000000034,2.8
14.228385183721782,-6.000000000000034,3.3
16.67055282880369,-6.000000000000034,3.8
19.78022143651544,-6.000000000000034,4.3
23.74172524171412,-6.000000000000034,4.8
28.790704804541374,-6.000000000000034,5.3
35.228444944615966,-6.000000000000034,5.8
43.44023369850255,-6.000000000000034,6.3
53.91887218519074,-6.000000000000034,6.8
67.29478339813485,-6.000000000000034,7.3
84.37457574092004,-6.000000000000034,7.8
106.19043989354367,-6.000000000000034,8.3
134.06342778998044,-6.000000000000034,8.8
169.68452172311729,-6.000000000000034,9.3
215.21850324492516,-6.000000000000034,9.8
